"","sampleID","uid","namedLocation","domainID","siteID","plotID","collectDate","sampleCode","kclSampleID","kclSampleCode","sampleCondition","ammoniumNAnalysisDate","kclAmmoniumNConc","ammoniumNRepNum","ammoniumNQF","ammoniumNRemarks","nitrateNitriteNAnalysisDate","kclNitrateNitriteNConc","nitrateNitriteNRepNum","nitrateNitriteNQF","nitrateNitriteNRemarks","laboratoryName","ammoniumNMethod","ammoniumNInstrument","ammoniumNAnalyzedBy","ammoniumNReviewedBy","nitrateNitriteNMethod","nitrateNitriteNInstrument","nitrateNitriteNAnalyzedBy","nitrateNitriteNReviewedBy","dataQF","publicationDate","release","soilFreshMass","kclVolume"
"36","BONA_084-M-5-10.5-20190916","ed6580be-602b-4a32-a3af-ec12b6d73544","BONA_084.basePlot.bgc","D19","BONA","BONA_084",2019-09-16 19:35:00,"A00000101144","BONA_084-M-5-10.5-20190916-KCL","B00000046924","ok",2019-10-28,0.025,1,"OK",NA,2019-10-28,0.026,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T122012Z","RELEASE-2021",10.04,100
"37","BONA_084-O-13.5-34-20190830","d858b514-042e-41b0-8417-6e8363957365","BONA_084.basePlot.bgc","D19","BONA","BONA_084",2019-08-31 00:26:00,"A00000103284","BONA_084-O-13.5-34-20190830-KCL","B00000046788","ok",2019-10-28,0.076,1,"OK",NA,2019-10-28,0.023,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T121408Z","RELEASE-2021",10.02,100
"38","BONA_084-O-13.5-34-20190916","6ce724c6-8b6a-465b-930d-39aec18dea37","BONA_084.basePlot.bgc","D19","BONA","BONA_084",2019-09-16 20:04:00,"A00000101142","BONA_084-O-13.5-34-20190916-KCL","B00000046927","ok",2019-10-28,0.114,1,"OK",NA,2019-10-28,0.103,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T122012Z","RELEASE-2021",10.03,100
"39","BONA_084-O-20.5-9.5-20190830","c0707f93-ed5e-4461-b1c0-5e44787d9077","BONA_084.basePlot.bgc","D19","BONA","BONA_084",2019-08-30 23:33:00,"A00000103282","BONA_084-O-20.5-9.5-20190830-KCL","B00000046786","ok",2019-10-28,0.213,1,"OK",NA,2019-10-28,0.028,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T121408Z","RELEASE-2021",10.05,100
"40","BONA_084-O-20.5-9.5-20190916","088c4801-605e-4097-ad27-ec40f861074a","BONA_084.basePlot.bgc","D19","BONA","BONA_084",2019-09-16 19:52:00,"A00000101022","BONA_084-O-20.5-9.5-20190916-KCL","B00000046929","ok",2019-10-28,0.099,1,"OK",NA,2019-10-28,0.036,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T122012Z","RELEASE-2021",10.03,100
"41","BONA_084-O-20.5-9.5-20190916","52038241-7178-4993-b0d5-643779bab9c8","BONA_084.basePlot.bgc","D19","BONA","BONA_084",2019-09-16 19:52:00,"A00000101022","BONA_084-O-20.5-9.5-20190916-KCL","B00000046929","ok",2019-10-28,0.101,2,"OK",NA,2019-10-28,0.04,2,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T122012Z","RELEASE-2021",10.03,100
"42","BONA_084-O-5-10.5-20190830","28a78f8c-aacc-4d19-9df6-544c64ade8bb","BONA_084.basePlot.bgc","D19","BONA","BONA_084",2019-08-30 11:30:00,"A00000103283","BONA_084-O-5-10.5-20190830-KCL","B00000046790","ok",2019-10-28,0.172,1,"OK",NA,2019-10-28,0.023,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T121408Z","RELEASE-2021",10.09,100
"43","BONA_084-O-5-10.5-20190916","acda5b67-4f81-406a-a0d3-7b0611491866","BONA_084.basePlot.bgc","D19","BONA","BONA_084",2019-09-16 19:35:00,"A00000101023","BONA_084-O-5-10.5-20190916-KCL","B00000046925","ok",2019-10-28,0.246,1,"OK",NA,2019-10-28,0.067,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T122012Z","RELEASE-2021",10.04,100
"44","DCFS_062-M-3-10.5-20190724","12d7aade-8e1b-4f13-b786-ba9ed42d48d9","DCFS_062.basePlot.bgc","D09","DCFS","DCFS_062",2019-07-24 15:10:00,"A00000084654","DCFS_062-M-3-10.5-20190724-KCL","B00000000349","ok",2019-09-12,0.336,1,"OK",NA,2019-09-12,0.107,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T052359Z","RELEASE-2021",10.07,100
"45","DCFS_062-M-3-10.5-20190814","ab6481bc-8e30-47ce-9c66-f2219f2bb23c","DCFS_062.basePlot.bgc","D09","DCFS","DCFS_062",2019-08-14 14:20:00,"A00000086006","DCFS_062-M-3-10.5-20190814-KCL","B00000050643","ok",2019-09-12,0.709,1,"OK",NA,2019-09-12,0.391,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050959Z","RELEASE-2021",10,100
"46","DCFS_062-M-30-25-20190724","90fcdbe9-24e8-441b-9b5b-5e28061c85d2","DCFS_062.basePlot.bgc","D09","DCFS","DCFS_062",2019-07-24 15:38:00,"A00000084620","DCFS_062-M-30-25-20190724-KCL","B00000000345","ok",2019-09-12,0.18,1,"OK",NA,2019-09-12,0.102,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T052359Z","RELEASE-2021",10.04,100
"47","DCFS_062-M-30-25-20190814","34fc0e6b-5b60-48b3-b8cc-78c3ffb29260","DCFS_062.basePlot.bgc","D09","DCFS","DCFS_062",2019-08-14 14:26:00,"A00000085989","DCFS_062-M-30-25-20190814-KCL","B00000050637","ok",2019-09-12,0.404,1,"OK",NA,2019-09-12,0.54,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050959Z","RELEASE-2021",10.12,100
"48","DCFS_062-M-35.5-7.5-20190724","14cac434-8eef-497d-9f0b-14f8d82ceac8","DCFS_062.basePlot.bgc","D09","DCFS","DCFS_062",2019-07-24 15:53:00,"A00000084637","DCFS_062-M-35.5-7.5-20190724-KCL","B00000000348","ok",2019-09-12,0.281,1,"OK",NA,2019-09-12,0.061,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T052359Z","RELEASE-2021",10,100
"49","DCFS_062-M-35.5-7.5-20190814","b5c1bd50-ed15-4ebf-8985-bbfd0440effb","DCFS_062.basePlot.bgc","D09","DCFS","DCFS_062",2019-08-14 14:32:00,"A00000086041","DCFS_062-M-35.5-7.5-20190814-KCL","B00000050646","ok",2019-09-12,0.166,1,"OK",NA,2019-09-12,0.19,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050959Z","RELEASE-2021",9.95,100
"50","DCFS_063-M-0-26.5-20191009","ab8cb2c1-d791-4afa-80f0-f34b0162d824","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-10-09 15:30:00,"A00000084599","DCFS_063-M-0-26.5-20191009-KCL","B00000050705","ok",2020-02-06,0.28,1,"OK",NA,2020-02-06,0.116,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",10.01,100
"51","DCFS_063-M-0-26.5-20191029","45620968-ea86-42cd-a7c4-12e71e340c0d","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-10-29 18:43:00,"A00000139092","DCFS_063-M-0-26.5-20191029-KCL","B00000000093","ok",2020-02-06,0.095,1,"OK",NA,2020-02-06,0.189,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",10.05,100
"52","DCFS_063-M-12-2-20190724","c41cb60d-6340-4744-841e-e77437629ee9","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-07-24 18:26:00,"A00000084586","DCFS_063-M-12-2-20190724-KCL","B00000000326","ok",2019-09-12,0.396,1,"OK",NA,2019-09-12,0.084,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T052359Z","RELEASE-2021",10,100
"53","DCFS_063-M-12-2-20190814","3b8a1169-9ac3-4e70-93e6-2ac60095c6f7","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-08-14 16:09:00,"A00000086025","DCFS_063-M-12-2-20190814-KCL","B00000050639","ok",2019-09-12,0.454,1,"OK",NA,2019-09-12,0.127,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050959Z","RELEASE-2021",9.98,100
"54","DCFS_063-M-23-2-20191009","f4670dd4-0707-43c1-9563-a1169d07fa3b","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-10-09 14:43:00,"A00000084633","DCFS_063-M-23-2-20191009-KCL","B00000050668","ok",2020-02-06,0.26,1,"OK",NA,2020-02-06,0.063,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",9.98,100
"55","DCFS_063-M-23-2-20191029","83c52f66-05a2-4f8d-8922-7582d684e99b","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-10-29 18:47:00,"A00000139062","DCFS_063-M-23-2-20191029-KCL","B00000000107","ok",2020-02-06,0.261,1,"OK",NA,2020-02-06,0.121,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",10.07,100
"56","DCFS_063-M-36.5-16.5-20190724","10327ac2-b509-4536-90d1-7ce6900d0bcd","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-07-24 18:39:00,"A00000084569","DCFS_063-M-36.5-16.5-20190724-KCL","B00000000305","ok",2019-09-12,0.187,1,"OK",NA,2019-09-12,0.062,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T052359Z","RELEASE-2021",9.91,100
"57","DCFS_063-M-36.5-16.5-20190814","f4e38b4d-f436-414a-9942-5f9e8f1cde04","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-08-14 16:17:00,"A00000086008","DCFS_063-M-36.5-16.5-20190814-KCL","B00000050642","ok",2019-09-12,1.116,1,"OK",NA,2019-09-12,0.058,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050959Z","RELEASE-2021",10.07,100
"58","DCFS_063-M-6-11-20191009","c30ad90c-ca1e-45b5-bd09-23938c07579e","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-10-09 15:07:00,"A00000084616","DCFS_063-M-6-11-20191009-KCL","B00000050670","ok",2020-02-06,0.125,1,"OK",NA,2020-02-06,0.092,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",10.17,100
"59","DCFS_063-M-6-11-20191029","a1caed67-07a1-4e6e-9cfa-f5785fc9dd73","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-10-29 18:38:00,"A00000139061","DCFS_063-M-6-11-20191029-KCL","B00000050769","ok",2020-02-06,0.296,1,"OK",NA,2020-02-06,0.085,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",10.04,100
"60","DCFS_063-M-7-32.5-20190724","14d2fc9b-12b7-4d23-9cb0-ef6d1bc4c689","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-07-24 18:11:00,"A00000084603","DCFS_063-M-7-32.5-20190724-KCL","B00000000300","ok",2019-09-12,0.232,1,"OK",NA,2019-09-12,0.067,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T052359Z","RELEASE-2021",9.95,100
"61","DCFS_063-M-7-32.5-20190814","5434566e-09a9-4f62-a9cd-28a38cdc79df","DCFS_063.basePlot.bgc","D09","DCFS","DCFS_063",2019-08-14 16:03:00,"A00000086042","DCFS_063-M-7-32.5-20190814-KCL","B00000050632","ok",2019-09-12,0.4,1,"OK",NA,2019-09-12,0.084,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050959Z","RELEASE-2021",9.92,100
"62","DCFS_065-M-23-35-20190724","843b8867-5f17-4e9e-ba54-f77a3686f1e4","DCFS_065.basePlot.bgc","D09","DCFS","DCFS_065",2019-07-24 14:00:00,"A00000084670","DCFS_065-M-23-35-20190724-KCL","B00000000347","ok",2019-09-12,0.398,1,"OK",NA,2019-09-12,0.102,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T052359Z","RELEASE-2021",9.97,100
"63","DCFS_065-M-23-35-20190814","0b197699-4afe-42a4-bce7-dc0887798be5","DCFS_065.basePlot.bgc","D09","DCFS","DCFS_065",2019-08-14 13:37:00,"A00000086040","DCFS_065-M-23-35-20190814-KCL","B00000050653","ok",2019-09-12,0.264,1,"OK",NA,2019-09-12,0.259,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050959Z","RELEASE-2021",10.07,100
"64","DCFS_065-M-31-10-20190724","abbb4178-1581-4857-b840-7b0aefb163b2","DCFS_065.basePlot.bgc","D09","DCFS","DCFS_065",2019-07-24 14:12:00,"A00000084653","DCFS_065-M-31-10-20190724-KCL","B00000000304","ok",2019-09-12,0.453,1,"OK",NA,2019-09-12,0.12,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T052359Z","RELEASE-2021",10.05,100
"65","DCFS_065-M-31-10-20190814","d72073ad-31ed-41dd-91bf-6af78f14dbad","DCFS_065.basePlot.bgc","D09","DCFS","DCFS_065",2019-08-14 13:59:00,"A00000086023","DCFS_065-M-31-10-20190814-KCL","B00000050650","ok",2019-09-12,0.141,1,"OK",NA,2019-09-12,0.227,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T050959Z","RELEASE-2021",9.98,100
"66","DCFS_065-M-31.5-20.5-20191007","770badb9-7608-4016-ae45-ccf04e0225d0","DCFS_065.basePlot.bgc","D09","DCFS","DCFS_065",2019-10-07 16:20:00,"A00000084582","DCFS_065-M-31.5-20.5-20191007-KCL","B00000050706","ok",2020-02-06,0.158,1,"OK",NA,2020-02-06,0.119,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",10.04,100
"67","DCFS_065-M-31.5-20.5-20191029","c3fff80c-2204-4eb9-82c6-e3b68c7b0cd6","DCFS_065.basePlot.bgc","D09","DCFS","DCFS_065",2019-10-29 18:12:00,"A00000139069","DCFS_065-M-31.5-20.5-20191029-KCL","B00000050780","ok",2020-02-06,0.124,1,"OK",NA,2020-02-06,0.136,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",10.02,100
"68","DCFS_065-M-33.5-16-20191007","d54896b0-ca63-4492-837c-d8009e2bbd5f","DCFS_065.basePlot.bgc","D09","DCFS","DCFS_065",2019-10-07 16:02:00,"A00000084565","DCFS_065-M-33.5-16-20191007-KCL","B00000050687","ok",2020-02-06,0.19,1,"OK",NA,2020-02-06,0.207,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",10.12,100
"69","DCFS_065-M-33.5-16-20191029","797563a6-7fd2-4c9b-b211-ee34783d873e","DCFS_065.basePlot.bgc","D09","DCFS","DCFS_065",2019-10-29 18:09:00,"A00000139070","DCFS_065-M-33.5-16-20191029-KCL","B00000050772","ok",2020-02-06,0.068,1,"OK",NA,2020-02-06,0.15,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",10.04,100
"70","DCFS_065-M-4-12.5-20191007","c813c8b3-8d19-4ee9-9816-822a1dd553fa","DCFS_065.basePlot.bgc","D09","DCFS","DCFS_065",2019-10-07 15:37:00,"A00000084683","DCFS_065-M-4-12.5-20191007-KCL","B00000050671","ok",2020-02-06,0.242,1,"OK",NA,2020-02-06,0.131,1,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",10.14,100
"71","DCFS_065-M-4-12.5-20191007","237ae09d-0a45-4b7e-ae19-9da562225b45","DCFS_065.basePlot.bgc","D09","DCFS","DCFS_065",2019-10-07 15:37:00,"A00000084683","DCFS_065-M-4-12.5-20191007-KCL","B00000050671","ok",2020-02-06,0.252,2,"OK",NA,2020-02-06,0.127,2,"OK",NA,"University of Florida Wetland Biogeochemistry Laboratory","WBL-AN-020","Bran+Luebbe AutoAnalyzer II","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==","WBL-AN-008","Bran+Luebbe AutoAnalyzer 3","/RBmT99ty+tXsqfXzuuuWg==","8kr+qfmeu1FQ7vvHWE7F/A==",NA,"20201218T051104Z","RELEASE-2021",10.14,100
